,spk,filename,stage,trigger start,trigger end,trigger score,SNR,NetSpeech,NetSpeechAccum,NoiseLevel,PlosiveRatio,SaturationRatio,SpeechRatio
1621,spk00040,RAW_SPK00040_M_P2199_L001_08_01_99_20180323_234019.wav,eval,816,1456,0.005301756,18.05434799,910,910,71.31234741,0,0,64.53900909
1622,spk00040,RAW_SPK00040_M_P2199_L001_09_01_99_20180323_234929.wav,eval,528,1200,0.027062137,19.37874031,940,940,64.68006134,53.9013176,0,65.27777863
1623,spk00040,RAW_SPK00040_M_P2199_L001_10_01_99_20180324_034052.wav,eval,544,1232,0.983329468,25.20051193,910,910,59.01880264,74.89247131,0,62.32876587
1624,spk00040,RAW_SPK00040_M_P2199_L001_11_01_99_20180324_185152.wav,eval,320,912,0.007159933,24.89077759,860,860,48.88604736,0,0,70.49180603
1625,spk00040,RAW_SPK00040_M_P2199_L001_12_01_99_20180325_041957.wav,eval,352,976,0.007806306,23.25388527,940,940,60.89621735,0,0,74.6031723
1626,spk00040,RAW_SPK00040_M_P2199_L001_13_01_99_20180325_042100.wav,eval,272,832,0.018333109,39.43314743,810,810,38.34517288,0,0,72.97297668
1627,spk00040,RAW_SPK00040_M_P2199_L001_14_01_99_20180325_042146.wav,eval,544,1168,0.006912571,38.0129509,1050,1050,42.99213791,0,0,75.53956604
1628,spk00040,RAW_SPK00040_M_P2199_L001_15_01_99_20180325_042251.wav,eval,592,1248,0.02233226,23.98856926,1080,1080,57.95969772,67.40428162,0,75.5244751
1629,spk00040,RAW_SPK00040_M_P2199_L001_16_01_99_20180325_042450.wav,eval,96,720,0.004453457,28.45623207,900,900,44.74577713,3.921703339,0,89.10890961
1630,spk00041,RAW_SPK00041_M_P2115_L001_02_01_99_20180324_232840.wav,eval,0,896,0.003779917,34.49769974,760,760,42.52885437,0,0,63.86554718
1631,spk00041,RAW_SPK00041_M_P2115_L001_03_01_99_20180325_001318.wav,eval,800,1408,0.006503619,14.67802048,440,440,70.00080109,100,0,31.884058
1632,spk00041,RAW_SPK00041_M_P2115_L001_04_01_99_20180325_003347.wav,eval,96,1024,0.003174627,11.88243961,910,910,77.63102722,0,0,69.46565247
1633,spk00041,RAW_SPK00041_M_P2199_L001_02_01_99_20180324_232852.wav,eval,208,1136,0.003032205,34.05111694,780,780,42.41802597,0,0,54.92957687
1634,spk00041,RAW_SPK00041_M_P2199_L001_03_01_99_20180325_001334.wav,eval,768,1216,0.020540155,14.84335518,510,510,70.60410309,100,0,41.80327988
1635,spk00041,RAW_SPK00041_M_P2199_L001_04_01_99_20180325_003355.wav,eval,112,1040,0.003861924,9.468129158,1030,1030,83.3633728,0,0,78.03030396
1636,spk00042,RAW_SPK00042_M_P2115_L001_03_01_99_20180325_235123.wav,eval,608,1200,0.005304099,29.5075531,830,830,54.4325943,0,0,61.02941132
1637,spk00042,RAW_SPK00042_M_P2115_L001_04_01_99_20180326_000848.wav,eval,560,1024,0.003363745,29.31881905,870,870,48.00188065,0,0,70.73170471
1638,spk00042,RAW_SPK00042_M_P2115_L001_05_01_99_20180326_000952.wav,eval,560,1056,0.018855529,22.48685837,760,760,50.64788437,50.28044891,0,59.84251785
1639,spk00042,RAW_SPK00042_M_P2115_L001_06_01_99_20180326_003454.wav,eval,144,1072,0.007685666,15.42929649,930,930,66.24597168,0,0,68.8888855
1640,spk00042,RAW_SPK00042_M_P2115_L001_07_01_99_20180326_024954.wav,eval,544,1072,0.005211322,24.53656769,870,870,56.07650757,0,0,66.92308044
1641,spk00042,RAW_SPK00042_M_P2115_L001_08_01_99_20180326_030117.wav,eval,544,1088,0.044557278,37.92733383,1010,1010,43.26899719,0,0,77.09923553
1642,spk00042,RAW_SPK00042_M_P2115_L001_09_01_99_20180326_042336.wav,eval,656,1168,0.009043307,8.884734154,910,910,75.03096008,38.40353394,0,71.09375
1643,spk00042,RAW_SPK00042_M_P2115_L001_10_01_99_20180326_050356.wav,eval,368,992,0.972417102,31.5632,900,900,52.76432419,0,0,70.3125
1644,spk00042,RAW_SPK00042_M_P2115_L001_11_01_99_20180326_050455.wav,eval,576,1024,0.008119007,27.06504059,850,850,55.80440903,0,0,69.6721344
1645,spk00042,RAW_SPK00042_M_P2115_L001_12_01_99_20180326_050614.wav,eval,416,992,0.900127227,26.40274429,960,960,50.22577667,65.4272995,0,75
1646,spk00042,RAW_SPK00042_M_P2115_L001_13_01_99_20180326_050830.wav,eval,496,912,0.010563583,24.40199661,810,810,51.872509,7.108433723,0,68.06723022
1647,spk00042,RAW_SPK00042_M_P2115_L001_15_01_99_20180326_212510.wav,eval,64,992,0.029995516,13.52568245,920,920,64.47371674,11.05263138,0,72.44094849
1648,spk00042,RAW_SPK00042_M_P2115_L001_16_01_99_20180326_212613.wav,eval,448,960,0.01937083,29.16482162,750,750,45.32785797,32.8571434,0,60
1649,spk00042,RAW_SPK00042_M_P2115_L001_17_01_99_20180326_215131.wav,eval,528,1104,0.987040119,23.73616982,980,980,48.42729187,36.60625076,0,72.59259033
1650,spk00042,RAW_SPK00042_M_P2199_L001_02_01_99_20180324_035535.wav,eval,400,1008,0.003726709,28.16401672,880,880,45.38734436,16.01388931,0,67.69230652
1651,spk00042,RAW_SPK00042_M_P2199_L001_03_01_99_20180325_235135.wav,eval,128,1056,0.003190749,22.47374535,880,880,57.67811584,0,0,66.1654129
1652,spk00042,RAW_SPK00042_M_P2199_L001_04_01_99_20180326_000901.wav,eval,464,1088,0.009741955,31.42493629,990,990,47.05692291,0,0,72.26277161
1653,spk00042,RAW_SPK00042_M_P2199_L001_05_01_99_20180326_001008.wav,eval,528,1120,0.005236035,18.45053482,930,930,57.28414154,22.52659607,0,68.38235474
1654,spk00042,RAW_SPK00042_M_P2199_L001_06_01_99_20180326_003500.wav,eval,576,1056,0.025071841,16.74796104,900,900,64.76899719,0,0,72
1655,spk00042,RAW_SPK00042_M_P2199_L001_07_01_99_20180326_025006.wav,eval,80,1008,0.00590194,26.95630836,970,970,56.68545914,0,0,74.61538696
1656,spk00042,RAW_SPK00042_M_P2199_L001_08_01_99_20180326_030124.wav,eval,608,1152,0.004477649,39.09575653,680,680,42.35591888,0,0,51.90839767
1657,spk00042,RAW_SPK00042_M_P2199_L001_09_01_99_20180326_042355.wav,eval,400,1328,0.013348297,11.47698593,1070,1070,72.59148407,77.0681839,0,66.45962524
1658,spk00042,RAW_SPK00042_M_P2199_L001_10_01_99_20180326_050403.wav,eval,592,976,0.006435556,26.98292923,900,900,54.73647308,0,0,78.26087189
1659,spk00042,RAW_SPK00042_M_P2199_L001_11_01_99_20180326_050509.wav,eval,592,1184,0.004252545,25.9331398,930,930,56.79219055,0,0,68.38235474
1660,spk00042,RAW_SPK00042_M_P2199_L001_12_01_99_20180326_050633.wav,eval,400,1008,0.014372774,26.73211479,900,900,49.77999115,6.465053558,0,69.2307663
1661,spk00042,RAW_SPK00042_M_P2199_L001_14_01_99_20180326_104043.wav,eval,816,1360,0.003507646,17.0486145,840,840,65.97039032,77.39825439,0,64.12213898
1662,spk00042,RAW_SPK00042_M_P2199_L001_15_01_99_20180326_212521.wav,eval,432,1040,0.094601334,17.14574242,750,750,58.43906784,54.74837494,0,56.39097595
1663,spk00042,RAW_SPK00042_M_P2199_L001_16_01_99_20180326_212622.wav,eval,480,1024,0.003671314,25.02763557,810,810,46.83790588,41.0267868,0,61.83206177
1664,spk00042,RAW_SPK00042_M_P2199_L001_17_01_99_20180326_215147.wav,eval,80,1008,0.066115127,22.7781105,890,890,50.55294418,21.20923996,0,68.46154022
1665,spk00043,RAW_SPK00043_F_P2115_L001_02_01_99_20180324_075037.wav,eval,0,768,0.030381411,19.53837013,660,660,70.44210815,0,0,61.68224335
1666,spk00043,RAW_SPK00043_F_P2115_L001_03_01_99_20180324_122610.wav,eval,576,1216,0.006608403,21.00469398,950,950,65.0976944,0,0,67.37588501
1667,spk00043,RAW_SPK00043_F_P2115_L001_04_01_99_20180324_132815.wav,eval,480,1040,0.003913756,14.6857872,1000,1000,73.01895142,26.484375,0,75.18797302
1668,spk00043,RAW_SPK00043_F_P2115_L001_05_01_99_20180325_075049.wav,eval,544,1200,0.008428968,14.44087982,650,650,66.7726059,100,0,45.45454407
1669,spk00043,RAW_SPK00043_F_P2115_L001_06_01_99_20180325_080442.wav,eval,0,896,0.005182833,17.94266891,600,600,73.27388763,9.497950554,0,50.84745789
1670,spk00043,RAW_SPK00043_F_P2115_L001_07_01_99_20180325_081903.wav,eval,528,1152,0.994536586,24.17216682,680,680,65.86229706,0,0,48.92086411
1671,spk00043,RAW_SPK00043_F_P2115_L001_08_01_99_20180325_103147.wav,eval,288,1312,0.003783663,27.50461769,990,990,61.23894119,96.42597198,0,61.49068451
1672,spk00043,RAW_SPK00043_F_P2115_L001_09_01_99_20180325_103806.wav,eval,256,992,0.984788034,27.53355217,810,810,59.76812363,40.10542297,0,62.79069901
1673,spk00043,RAW_SPK00043_F_P2115_L001_10_01_99_20180325_105506.wav,eval,320,912,0.008435917,13.87240219,800,800,68.69705963,0,0,66.11569977
1674,spk00043,RAW_SPK00043_F_P2115_L001_11_01_99_20180325_201428.wav,eval,480,1216,0.992848373,30.86013412,1160,1160,53.08182526,0,0,76.82118988
1675,spk00043,RAW_SPK00043_F_P2115_L001_12_01_99_20180325_201738.wav,eval,288,928,0.005480277,39.60707855,730,730,47.73458099,0,0,59.34959412
1676,spk00043,RAW_SPK00043_F_P2115_L001_13_01_99_20180326_064435.wav,eval,848,1440,0.005943059,12.39972973,850,850,72.78177643,0,0,62.5
1677,spk00043,RAW_SPK00043_F_P2115_L001_14_01_99_20180326_073836.wav,eval,272,864,0.00605008,20.4072113,830,830,70.38580322,59.71726227,0,71.55172729
1678,spk00043,RAW_SPK00043_F_P2115_L001_15_01_99_20180326_081532.wav,eval,352,992,0.989289267,15.20022964,670,670,67.4593277,0,0,51.93798447
1679,spk00043,RAW_SPK00043_F_P2115_L001_16_01_99_20180326_082149.wav,eval,400,1040,0.012063083,35.62324142,670,670,41.13978958,1.204710126,0,50.37593842
1680,spk00043,RAW_SPK00043_F_P2199_L001_02_01_99_20180324_075120.wav,eval,304,944,0.005162495,19.87641716,770,770,70.58168793,0,0,61.59999847
1681,spk00043,RAW_SPK00043_F_P2199_L001_03_01_99_20180324_123206.wav,eval,0,768,0.008986479,22.92662239,850,850,65.67780304,0,0,79.43925476
1682,spk00043,RAW_SPK00043_F_P2199_L001_04_01_99_20180324_132841.wav,eval,0,864,0.004846999,13.95328808,870,870,73.61806488,5.245786667,0,75
1683,spk00043,RAW_SPK00043_F_P2199_L001_05_01_99_20180325_075139.wav,eval,496,1232,0.005799771,29.98777962,840,840,48.74108887,42.0566864,0,55.62913895
1684,spk00043,RAW_SPK00043_F_P2199_L001_06_01_99_20180325_080520.wav,eval,0,608,0.005174522,20.35263824,570,570,73.80767822,0,0,62.63736343
1685,spk00043,RAW_SPK00043_F_P2199_L001_07_01_99_20180325_081952.wav,eval,560,1152,0.003458778,25.940382,640,640,62.0415535,0,0,47.05882263
1686,spk00043,RAW_SPK00043_F_P2199_L001_08_01_99_20180325_103203.wav,eval,256,880,0.00332694,29.6900959,620,620,58.61289597,85.72420502,0,52.99145126
1687,spk00043,RAW_SPK00043_F_P2199_L001_09_01_99_20180325_103833.wav,eval,512,1072,0.004790571,31.84743118,810,810,53.87369919,35.3125,0,60.90225601
1688,spk00043,RAW_SPK00043_F_P2199_L001_10_01_99_20180325_105517.wav,eval,624,1296,0.005127348,21.25611496,870,870,66.80391693,0,0,60.41666794
1689,spk00043,RAW_SPK00043_F_P2199_L001_11_01_99_20180325_201525.wav,eval,336,1040,0.986349469,27.10698318,1050,1050,55.97426605,0,0,78.94736481
1690,spk00043,RAW_SPK00043_F_P2199_L001_12_01_99_20180325_201809.wav,eval,448,1120,0.012864779,36.7116127,720,720,47.44944,0,0,51.06383133
1691,spk00043,RAW_SPK00043_F_P2199_L001_13_01_99_20180326_064451.wav,eval,528,1136,0.009821243,13.87928867,720,720,72.04702759,0,0,52.17391205
1692,spk00043,RAW_SPK00043_F_P2199_L001_14_01_99_20180326_073931.wav,eval,400,912,0.007217225,8.915574074,890,890,76.34320068,65.57123566,0,73.55371857
1693,spk00043,RAW_SPK00043_F_P2199_L001_15_01_99_20180326_081602.wav,eval,0,704,0.017960893,21.89531708,650,650,67.37181854,0,0,65
1694,spk00043,RAW_SPK00043_F_P2199_L001_16_01_99_20180326_082225.wav,eval,432,1072,0.007688081,37.6475296,800,800,40.37618637,0,0,58.39416122
1695,spk00044,RAW_SPK00044_F_P2115_L001_02_01_99_20180324_085115.wav,eval,352,960,0.004901245,35.29232407,890,890,39.09067154,0,0,71.77419281
1696,spk00044,RAW_SPK00044_F_P2115_L001_03_01_99_20180324_093059.wav,eval,336,928,0.038769876,35.58395004,890,890,42.23036957,0,0,73.55371857
1697,spk00044,RAW_SPK00044_F_P2115_L001_04_01_99_20180324_093222.wav,eval,448,1056,0.003929724,25.51748276,910,910,61.26850891,0,0,67.91044617
1698,spk00044,RAW_SPK00044_F_P2115_L001_05_01_99_20180324_093315.wav,eval,0,896,0.006032201,37.95809937,620,620,39.13705826,0,0,52.54237366
1699,spk00044,RAW_SPK00044_F_P2115_L001_06_01_99_20180324_093405.wav,eval,576,1248,0.025454033,16.62980843,940,940,72.1436615,0,0,65.27777863
1700,spk00044,RAW_SPK00044_F_P2115_L001_07_01_99_20180324_224424.wav,eval,688,1104,0.041373872,9.940509796,560,560,78.90903473,94.50819397,0,47.05882263
1701,spk00044,RAW_SPK00044_F_P2115_L001_08_01_99_20180325_033025.wav,eval,384,992,0.004757671,17.54950523,960,960,67.03672791,3.329081535,0,75.59055328
1702,spk00044,RAW_SPK00044_F_P2115_L001_10_01_99_20180325_083946.wav,eval,496,1104,0.004373414,17.62982368,900,900,67.9503479,0,0,65.21739197
1703,spk00044,RAW_SPK00044_F_P2115_L001_12_01_99_20180326_010526.wav,eval,416,976,0.007023716,25.0167675,850,850,50.72829437,0,0,66.92913055
1704,spk00044,RAW_SPK00044_F_P2199_L001_02_01_99_20180324_085132.wav,eval,576,1248,0.004863574,37.19975281,720,720,38.38827515,0,0,50
1705,spk00044,RAW_SPK00044_F_P2199_L001_03_01_99_20180324_093129.wav,eval,400,1072,0.984923869,39.14890671,850,850,41.91014862,0,0,62.5
1706,spk00044,RAW_SPK00044_F_P2199_L001_04_01_99_20180324_093227.wav,eval,624,1312,0.003659836,23.8736248,690,690,65.4322052,0,0,47.26027298
1707,spk00044,RAW_SPK00044_F_P2199_L001_05_01_99_20180324_093321.wav,eval,0,896,0.010462559,40.11672592,610,610,36.94215775,0,0,51.26050568
1708,spk00044,RAW_SPK00044_F_P2199_L001_06_01_99_20180324_093411.wav,eval,832,1472,0.026962626,16.1293602,840,840,72.24653625,0,0,59.57446671
1709,spk00044,RAW_SPK00044_F_P2199_L001_07_01_99_20180324_224432.wav,eval,0,464,0.003732019,7.906488895,390,390,79.75919342,88.61280823,0,52
1710,spk00044,RAW_SPK00044_F_P2199_L001_08_01_99_20180325_033032.wav,eval,400,1072,0.991767366,28.24764824,940,940,67.19078827,0,0,69.62963104
1711,spk00044,RAW_SPK00044_F_P2199_L001_09_01_99_20180325_033322.wav,eval,0,480,0.010287581,20.52648544,450,450,67.95148468,64.78260803,0,57.69230652
1712,spk00044,RAW_SPK00044_F_P2199_L001_10_01_99_20180325_083954.wav,eval,160,1088,0.012928648,15.08227158,930,930,66.75350189,0,0,67.88320923
1713,spk00044,RAW_SPK00044_F_P2199_L001_11_01_99_20180325_221720.wav,eval,640,1296,0.979845716,17.8521347,1020,1020,64.8829422,5.170990467,0,71.32867432
1714,spk00044,RAW_SPK00044_F_P2199_L001_12_01_99_20180326_010534.wav,eval,464,1072,0.010223966,27.9581852,900,900,51.06082916,0,0,65.69342804
1715,spk00044,RAW_SPK00044_F_P2199_L001_13_01_99_20180326_010757.wav,eval,560,1152,0.013499323,23.39959717,850,850,54.81829453,0,0,62.5
1716,spk00045,RAW_SPK00045_M_P2115_L001_02_01_99_20180324_092247.wav,eval,624,1360,0.006766174,44.6570816,880,880,40.03369141,0,0,58.27814484
1717,spk00045,RAW_SPK00045_M_P2115_L001_03_01_99_20180324_093054.wav,eval,800,1520,0.994005547,22.20665932,980,980,66.64992523,0,0,65.77181244
1718,spk00045,RAW_SPK00045_M_P2115_L001_04_01_99_20180324_093246.wav,eval,736,1136,0.003161544,38.1156311,660,660,50.50016022,0,0,56.41025543
1719,spk00045,RAW_SPK00045_M_P2115_L001_05_01_99_20180324_165810.wav,eval,624,1456,0.007131856,36.56792068,920,920,55.47741318,80.99342346,0,57.5
1720,spk00045,RAW_SPK00045_M_P2115_L001_06_01_99_20180324_173142.wav,eval,448,864,0.00311696,24.55157471,690,690,60.63494492,11.76785755,0,60
1721,spk00045,RAW_SPK00045_M_P2115_L001_07_01_99_20180324_174014.wav,eval,752,1200,0.003151714,14.47074604,850,850,73.83815002,0,0,69.6721344
1722,spk00045,RAW_SPK00045_M_P2115_L001_08_01_99_20180324_201355.wav,eval,496,1184,0.021446987,8.99755764,760,760,89.76542664,0,0,52.05479431
1723,spk00045,RAW_SPK00045_M_P2115_L001_09_01_99_20180325_102940.wav,eval,416,816,0.028606783,28.323349,660,660,62.27467346,0,0,60
1724,spk00045,RAW_SPK00045_M_P2115_L001_10_01_99_20180325_103220.wav,eval,112,1040,0.003433584,12.18097115,860,860,78.11457825,0,0,64.66165161
1725,spk00045,RAW_SPK00045_M_P2115_L001_11_01_99_20180325_103950.wav,eval,32,960,0.00331355,22.04169464,660,660,74.19143677,0,0,52.79999924
1726,spk00045,RAW_SPK00045_M_P2115_L001_12_01_99_20180325_121311.wav,eval,192,1120,0.013865329,17.22971535,740,740,70.30196381,79.07072449,0,52.48226929
1727,spk00045,RAW_SPK00045_M_P2115_L001_13_01_99_20180325_162001.wav,eval,0,896,0.005373794,16.75943184,520,520,80.34568024,0,0,44.0677948
1728,spk00045,RAW_SPK00045_M_P2115_L001_14_01_99_20180325_164534.wav,eval,592,1248,0.035935308,18.39385223,680,680,75.45186615,0,0,47.55244827
1729,spk00045,RAW_SPK00045_M_P2115_L001_15_01_99_20180325_164923.wav,eval,336,720,0.014912032,37.96124268,660,660,50.96326447,0,0,65.34653473
1730,spk00045,RAW_SPK00045_M_P2199_L001_02_01_99_20180324_092301.wav,eval,640,1088,0.006778828,45.89123154,720,720,38.52326202,0,0,59.01639175
1731,spk00045,RAW_SPK00045_M_P2199_L001_03_01_99_20180324_093107.wav,eval,560,1312,0.008604905,22.29410553,1180,1180,66.97743988,0,0,77.63157654
1732,spk00045,RAW_SPK00045_M_P2199_L001_04_01_99_20180324_093320.wav,eval,560,976,0.003837134,36.81995392,690,690,51.0377388,0,0,57.98319244
1733,spk00045,RAW_SPK00045_M_P2199_L001_05_01_99_20180324_165825.wav,eval,1152,1648,0.003517712,34.83450699,710,710,57.91192245,100,0,55.90550995
1734,spk00045,RAW_SPK00045_M_P2199_L001_06_01_99_20180324_173158.wav,eval,656,1072,0.007096249,23.13650894,750,750,61.83572388,14.8214283,0,63.02521133
1735,spk00045,RAW_SPK00045_M_P2199_L001_07_01_99_20180324_174020.wav,eval,608,1264,0.005211485,13.89706993,970,970,73.75364685,0,0,67.83216858
1736,spk00045,RAW_SPK00045_M_P2199_L001_08_01_99_20180324_201410.wav,eval,512,1248,0.004444616,11.22493172,910,910,86.22485352,0,0,60.26490021
1737,spk00045,RAW_SPK00045_M_P2199_L001_09_01_99_20180325_102947.wav,eval,912,1584,0.004638989,30.71311569,710,710,62.20094299,0,0,49.30555725
1738,spk00045,RAW_SPK00045_M_P2199_L001_10_01_99_20180325_103227.wav,eval,592,1264,0.006792884,10.8088007,780,780,79.98413086,0,0,54.16666794
1739,spk00045,RAW_SPK00045_M_P2199_L001_11_01_99_20180325_103958.wav,eval,704,1568,0.008110946,19.02910423,700,700,75.55698395,0,0,42.94478607
1740,spk00045,RAW_SPK00045_M_P2199_L001_12_01_99_20180325_121326.wav,eval,640,1312,0.00990533,17.04847908,920,920,70.08876038,100,0,63.88888931
1741,spk00045,RAW_SPK00045_M_P2199_L001_13_01_99_20180325_162010.wav,eval,672,1344,0.994156414,14.41876602,800,800,82.45399475,0,0,55.55555725
1742,spk00045,RAW_SPK00045_M_P2199_L001_14_01_99_20180325_164541.wav,eval,528,1152,0.006114635,17.90805244,660,660,74.37702942,0,0,47.4820137
1743,spk00045,RAW_SPK00045_M_P2199_L001_15_01_99_20180325_164932.wav,eval,384,800,0.003721998,48.63368607,640,640,37.85533524,0,0,58.71559525
1744,spk00046,RAW_SPK00046_F_P2115_L001_02_01_99_20180324_110755.wav,eval,288,944,0.008060405,32.95755005,760,760,50.89317322,0,0,61.78861618
1745,spk00046,RAW_SPK00046_F_P2115_L001_03_01_99_20180324_204200.wav,eval,384,1008,0.003137514,22.20849037,900,900,61.92203522,3.331043959,0,69.7674408
1746,spk00046,RAW_SPK00046_F_P2115_L001_04_01_99_20180324_205443.wav,eval,320,880,0.025521915,40.05911636,850,850,41.53416443,0,0,73.27586365
1747,spk00046,RAW_SPK00046_F_P2115_L001_13_01_99_20180325_071607.wav,eval,480,1072,0.015000452,20.20634079,940,940,56.72858429,0,0,69.11764526
1748,spk00046,RAW_SPK00046_F_P2115_L001_14_01_99_20180327_204608.wav,eval,240,768,0.005317348,40.39007187,800,800,37.95871735,0,0,75.47169495
1749,spk00046,RAW_SPK00046_F_P2115_L001_16_01_99_20180327_205429.wav,eval,448,976,0.017472268,17.46866608,820,820,65.93875122,39.42771149,0,65.07936859
1750,spk00046,RAW_SPK00046_F_P2199_L001_02_01_99_20180324_110807.wav,eval,480,1152,0.006807262,31.21287537,950,950,52.15766525,0,0,65.97222137
1751,spk00046,RAW_SPK00046_F_P2199_L001_03_01_99_20180324_204210.wav,eval,560,1184,0.0080083,23.56362343,890,890,61.52075958,0,0,64.02877808
1752,spk00046,RAW_SPK00046_F_P2199_L001_04_01_99_20180324_205449.wav,eval,544,1328,0.003212504,37.21406555,850,850,43.1586647,0,0,54.83871078
1753,spk00046,RAW_SPK00046_F_P2199_L001_06_01_99_20180324_214007.wav,eval,592,1264,0.005349531,17.39757729,1030,1030,68.61802673,74.69339752,0,71.52777863
1754,spk00046,RAW_SPK00046_F_P2199_L001_07_01_99_20180324_214637.wav,eval,448,1040,0.018621445,18.85666466,700,700,53.16603088,0,0,51.85185242
1755,spk00046,RAW_SPK00046_F_P2199_L001_08_01_99_20180324_215238.wav,eval,368,1024,0.016952442,27.6979847,700,700,49.32073593,0,0,53.03030396
1756,spk00046,RAW_SPK00046_F_P2199_L001_09_01_99_20180325_000625.wav,eval,1056,1760,0.007161675,20.70100594,910,910,72.27661133,47.4932785,0,61.90476227
1757,spk00046,RAW_SPK00046_F_P2199_L001_10_01_99_20180325_001028.wav,eval,240,1168,0.021341368,9.979446411,880,880,79.777771,0,0,60.6896553
1758,spk00046,RAW_SPK00046_F_P2199_L001_11_01_99_20180325_064643.wav,eval,784,1472,0.992404977,14.77462673,910,910,77.41011047,45.78289413,0,62.32876587
1759,spk00046,RAW_SPK00046_F_P2199_L001_12_01_99_20180325_064736.wav,eval,384,864,0.015298456,11.1214056,780,780,77.28477478,80.015625,0,67.82608795
1760,spk00046,RAW_SPK00046_F_P2199_L001_13_01_99_20180325_071612.wav,eval,496,1120,0.024863119,19.80963326,810,810,53.30012131,3.177083254,0,58.27338028
1761,spk00046,RAW_SPK00046_F_P2199_L001_14_01_99_20180327_204613.wav,eval,304,1040,0.020364553,39.89942551,850,850,38.61672592,39.84913635,0,63.90977478
1762,spk00046,RAW_SPK00046_F_P2199_L001_15_01_99_20180327_205400.wav,eval,464,1040,0.003470084,19.89606476,880,880,67.51020813,12.86516857,0,66.1654129
1763,spk00046,RAW_SPK00046_F_P2199_L001_16_01_99_20180327_205434.wav,eval,624,1312,0.003662877,15.27401829,920,920,65.5507431,51.94813919,0,63.01369858
1764,spk00047,RAW_SPK00047_M_P2115_L001_03_01_99_20180324_200742.wav,eval,512,1168,0.033745877,44.95082474,890,890,40.27481842,0,0,62.23776245
